Tiêu đề,Số phòng ,Vị trí,Giá ,Giá / Diện tích,Diện tích,Loại hình
"Nhà nhỏ trung tâm quận 4, khu dân cư yên tĩnh",2,Quận Tư,"1,38 ",120,12,nhà ở
"Nhà ở  Khu dân cư xă đông thạnh, hóc môn, tphcm, gần chợ, trường học",2,Huyện Hóc Môn,"1,7 ",35,48,nhà ở
Nhà ở có phòng trọ kinh doanh,10,Quận Bình Tân,"14,6 ",104,140,nhà ở
Nhà Ở Hiện Hữu,1,Huyện Củ Chi,"0,79",26,30,nhà ở
"nhà ở hiện hữu 24,9m2 2 phòng ngủ, võ văn kiệt, phường cô giang Q1",2,Quận Nhất,"2,57 ",103,25,nhà ở
nhà ở riêng lẻ,2,Quận Năm,"1,68 ",112,15,nhà ở
"Nhà Phạm Văn Đồng Hẻm Xe Hơi, Giá 5,1 , 52m2, 3, 3WC, mặt tiền 4m",3,Thành Phố Thủ Đức,"5,1 ",93,55,nhà ở
"NHÀ PHÂN LÔ HẺM 10M, NGUYỄN GIA TRÍ, BÌNH THẠNH, 75M2 4 TẦNG, 18 ",5,Quận Bình Thạnh,18,240,75,nhà ở
Nhà phố 1 lửng 3 lầu Full nội thất Đường 8m thông Tân Thới Hiệp 13,4,Quận Mười Hai,"5,98 ",125,48,nhà ở
"Nhà Phố 3 tầng, HXH Phạm Đức Sơn p16 Q8",4,Quận Tám,4,95,42,nhà ở
NHÀ PHỐ 3.7  - XÂY MỚI ĐẦY ĐỦ NỘI THẤT SAU LƯNG CĂN MT ĐS 51 P14,2,Quận Gò Vấp,"3,7 ",125,30,nhà ở
"Nhà Phố 4,16x11m Xây Mới Lững 3 Lầu Hẻm Xe Hơi Có Phòng Xông Hơi",4,Quận Gò Vấp,"7,86 ",179,44,nhà ở
Nhà phố 4m x 20m. Xây 1 lửng 3 lầu 1/ Hẻm 8m thông Đường Hiệp Thành 42,5,Quận Mười Hai,"6,25 ",89,70,nhà ở
Nhà phố 4m x 26m. Đúc 3 tầng Mặt tiền Hiệp Thành 26,4,Quận Mười Hai,"7,19 ",72,100,nhà ở
Nhà phố cần bán 4 tầng .nội thất cao cấp .SHR,4,Quận Sáu,"5,9 ",105,56,nhà ở
Nhà phố chính chủ mới xây mặt tiền Quang Trung,4,Quận Gò Vấp,"11,5 ",105,110,nhà ở
Nhà phố Cô Giang Q1 full nội thất vào ở ngay,2,Quận Nhất,"4,35 ",155,28,nhà ở
"Nhà Phố Full Nội Thất, 2 Lầu 1 Tum Sân Thượng, Ngay Gần HT City, Q12",4,Quận Mười Hai,"5,55 ",104,54,nhà ở
Nhà phố gần UBND Xã Nhơn Đức. Sổ riêng. Hỗ trợ vay bank,3,Huyện Nhà Bè,"2,6 ",52,50,nhà ở
"Nhà Phố Hẻm Xe Hơi 4x20, 3 Tầng, Xe Hơi Ngủ Trong Nhà, Thạnh Xuân, Q12",3,Quận Mười Hai,"4,65 ",58,80,nhà ở
NHÀ PHỐ HIỆN ĐẠI KHU  LONG-PHÚ THUẬN QUẬN 7,4,Quận Bảy,"12,5 ",156,80,nhà ở
"NHÀ PHỐ HIỆN ĐẠI. CÓ THANG MÁY. KHU ĐƯỜNG SỐ LÝ PHỤC MAN, QUẬN 7",6,Quận Bảy,"15,6 ",156,100,nhà ở
"Nhà phố Lovera park, 75m2 - 1 trệt 2 lầu view công viên, Tây Trạch. Bc",3,Huyện Bình Chánh,"7,5 ",100,75,nhà ở
NHÀ PHỐ MẶT TIỀN,4,Quận Gò Vấp,"20,5 ",204,101,nhà ở
Nhà phố Mặt Tiền Bảy Hiền trung tâm chợ Tân Bình cần bán,3,Quận Tân Bình,23,234,99,nhà ở
NHÀ PHỐ NGUYỄN ẢNH THỦ HẺM 5M THÔNG 4 5WC NHÀ MỚI XÂY FULL NỘI THẤT,4,Quận Mười Hai,"5,99 ",111,54,nhà ở
"NHÀ PHỐ NGUYỄN THỊ THẬP, 5X17M, 3 TẦNG, GIÁ 10 ",4,Quận Bảy,10,118,85,nhà ở
"Nhà phố TT Q1 dtsd 99m2, 3 , 4vs gần chợ, trường LTV",3,Quận Nhất,"7,6 ",330,23,nhà ở
Nhà Phunhuan gần mặt tiền Dt khủng quá rẻ,6,Quận Phú Nhuận,10,78,128,nhà ở
"Nhà Q1 diện tích 25m2 đúc 2 lầu 2 3wc hẻm Trần Hưng Đạo, P. Cô Giang",2,Quận Nhất,"3,95 ",158,25,nhà ở
Nhà Q10 cách mặt tiền lê hồng phong bán gấp,4,Quận Mười,"4,95 ",165,30,nhà ở
Nhà Q8 2 tầng BTCT sau mt Ba Đình – ngang 4m – 40 m2 – HCĐ chỉ 3.78 ,3,Quận Tám,"3,78 ",95,40,nhà ở
Nhà Quận 1 giá rẻ,3,Quận Nhất,"7,68 ",240,32,nhà ở
NHÀ QUẬN 5 TRẦN TUẤN KHẢI CHỦ DỌN ĐI BÁN GẤP 2.950  CÒN THƯƠNG LƯỢNG,4,Quận Năm,"2,95 ",92,32,nhà ở
"Nhà Quận 6, 2 tầng, đường Nguyễn Văn Luông, 4.5x10m, 4,55 , HXM",2,Quận Sáu,"4,55 ",101,45,nhà ở
"NHÀ QUẬN BÌNH THẠNH DT 40,6M2 HẺM XE HƠI GIÁ 5,1  TL",3,Quận Bình Thạnh,"5,1 ",126,41,nhà ở
"NHÀ QUANG TRUNG 2 TẦNG, 2  GẦN BV HỒNG ĐỨC",2,Quận Gò Vấp,"2,65 ",133,20,nhà ở
NHÀ QUANG TRUNG PHƯỜNG 8 2 xẹt 2 2 vs,2,Quận Gò Vấp,"2,95 ",128,23,nhà ở
"Nhà rẻ Phú Nhuận ,Đào Duy Anh hẻm nhựa 8m, 4x14m trệt 3 lầu ST",4,Quận Phú Nhuận,"9,35 ",167,56,nhà ở
"Nhà riêng 1 trệt , 1 lầu, gần trường học",2,Huyện Nhà Bè,"3,5 ",70,50,nhà ở
Nhà riêng 70m2 giấy tờ đầy đủ không dính quy hoạch cần bán tại Quận 6,2,Quận Sáu,8,114,70,nhà ở
"Nhà riêng giá 2,5  VND tại Nguyễn Văn Quá Quận 12, Hồ Chí Minh",2,Quận Mười Hai,"2,5 ",78,32,nhà ở
Nhà Riêng Phước Kiển 5 x 19 full Nt 4 Tầng 5 SHR mới 100%,4,Huyện Nhà Bè,"9,2 ",97,95,nhà ở
"Nhà rộng rãi ngang lớn, HXH, vị trí đẹp QL22 bán gấp",3,Huyện Củ Chi,"2,66 ",31,86,nhà ở
"Nhà rộng, mặt tiền Hồ Thành Biên, đối diện chung cư, trung tâm quận 8",1,Quận Tám,"13,5 ",148,92,nhà ở
NHÀ SẠCH ĐẸP HẺM XE TẢI ĐƯỜNG NGHĨA THỰC Q5,2,Quận Năm,"10,9 ",114,96,nhà ở
"NHÀ SHC🤩1 TRỆT 1 LẦU 3,7M×13M..Hm",2,Huyện Hóc Môn,"1,68 ",35,48,nhà ở
"Nhà SHR 1 Lầu 4x10, 2 2Wc, Đường Hiệp Thành 7, Lê Văn Khương Quận 12",2,Quận Mười Hai,"3,15 ",81,39,nhà ở
"Nhà SHR 1 Lầu, DT 55,3m2, Gần Chợ Minh Phát - Tô Ngọc Vân, Quận 12",2,Quận Mười Hai,"3,96 ",72,55,nhà ở
"Nhà SHR 3.8mx16m Mặt Tiền Trần Thị Hè, P.Hiệp Thành, Quận 12",1,Quận Mười Hai,"4,45 ",74,60,nhà ở
Nhà shr 4x20 đúc 1 trệt 1 lầu đường 5m thông gần ngã 5 phạm thị giây,4,Huyện Hóc Môn,"3,85 ",48,80,nhà ở
"Nhà SHR cuối Nguyễn Văn Bứa kdc Phú Nguyên, nhà 2 2wc",2,Huyện Hóc Môn,"1,85 ",31,60,nhà ở
"Nhà SHR dt 8m2 đúc 2 lầu 2 2wc hẻm Âu Cơ, P. Phú Trung Q.Tân Phú",2,Quận Tân Phú,"1,35 ",135,10,nhà ở
"Nhà SHR Đường Thạnh Lộc 29, DT:4x14M, Lửng, 4Lầu, 4, Gara xe hơi",4,Quận Mười Hai,"6,8 ",121,56,nhà ở
NHÀ SIÊU ĐẸP NGAY TÔ HIẾN THÀNH - DIỆN TÍCH 5.8MX8M,6,Quận Mười,"8,5 ",185,46,nhà ở
"NHÀ SIÊU HIẾM , ĐƯỜNG VẠN KIẾP , P3, QUẬN BÌNH THẠNH.",1,Quận Bình Thạnh,"1,65 ",165,10,nhà ở
Nhà số 4D Phạm thị Trích ấp1Bình Mỹ Củ Chi DT: 155 m2 thổ cư : 120 m2,2,Huyện Củ Chi,3,19,155,nhà ở
"Nhà sổ chung gần UB Bình Mỹ , DT 4m x 13m - 1 lầu - Hẻm xe hơi",2,Huyện Củ Chi,"1,25 ",24,52,nhà ở
"Nhà sổ hồng 1 trệt 2 lầu chính chủ, dt 4x17 cách Nguyễn Ảnh Thủ 300m",3,Huyện Hóc Môn,"5,5 ",81,68,nhà ở
nhà sổ hồng chung. có gpxd. cấp số nhà. đường 7m. khu dân cư 100%,2,Huyện Củ Chi,"1,09 ",24,45,nhà ở
NHÀ SỔ HỒNG CÔNG CHỨNG ĐƯỜNG LÊ VĂN LƯƠNG.,2,Huyện Nhà Bè,"1,39 ",56,25,nhà ở
"Nhà sổ hồng riêng DT 4m*12m, đúc lửng, gần nhà thờ Bùi Môn - Hóc Môn",2,Huyện Hóc Môn,"2,55 ",53,48,nhà ở
Nhà sổ hồng riêng. Đường Tl31 gần ngã tư ga,2,Quận Mười Hai,"3,1 ",70,44,nhà ở
Nhà Sổ Riêng 55.7m2 - Đúc 1 trệt 1 lầu đường 6m,2,Quận Mười Hai,"3,67 ",66,56,nhà ở
Nhà sổ riêng mới đẹp vào ở ngay,2,Quận Bảy,"2,9 ",94,31,nhà ở
"Nhà Sổ Riêng, Nhỏ Xinh, 22Wc, Ngay Chợ Hiệp Thành, Quận 12",2,Quận Mười Hai,"2,05 ",92,22,nhà ở
NHÀ TÂN PHÚ - CHỢ TÂN HƯƠNG - DT 28M2 - GIÁ CHỈ 3 ,2,Quận Tân Phú,3,107,28,nhà ở
"NHÀ TÂN THẠNH ĐÔNG HUYỆN CỦ CHI# 61,79M2# GẦN CHỢ CHIỀU# TRƯỜNG HỌC",1,Huyện Củ Chi,"1,22 ",20,62,nhà ở
"Nhà Thanh Lý, Ngay Chợ Phong Phú 85m2 SHR Cách QL 50 200m",1,Huyện Bình Chánh,"1,45 ",17,85,nhà ở
Nhà Thới An đối diện Mê trô 70m ngang 5m 3 tầng,5,Quận Mười Hai,"4,299",61,70,nhà ở
"NHÀ TIỀM NĂNG, NỞ HẬU, MỚI XINH - AN DƯƠNG VƯƠNG - 15/30M2, 3TẦNG",4,Quận Năm,"4,5 ",300,15,nhà ở
"Nhà TL15, DT 4x10m 2 phòng ngủ. Có số nhà riêng",2,Quận Mười Hai,"1,3 ",33,40,nhà ở
NHÀ TO_HẺM 5M ÔTÔ ĐẬU CỬA 4X10M BÌNH TÂN CHỈ HƠN 4,4,Quận Bình Tân,"4,58 ",115,40,nhà ở
"NHÀ TRỆT + 2 LẦU+ST NGAY PHAN XÍCH LONG CHỈ 3,450 ",2,Quận Bình Thạnh,"3,45 ",173,20,nhà ở
Nhà trống dọn vào ở ngay,1,Huyện Bình Chánh,"1,15 ",31,37,nhà ở
NHÀ TRUNG TÂM QUẬN 1,1,Quận Nhất,"2,3 ",164,14,nhà ở
"Nhà Trung tâm Quận 1, Cách Trần Hưng Đạo vài bước chân, mới đẹp 5,2 ",2,Quận Nhất,"5,2 ",200,26,nhà ở
Nhà trung tâm Quận BÌNH THẠNH - hẻm XE HƠI - giấy tờ pháp lý đầu đủ,4,Quận Bình Thạnh,"5,6 ",175,32,nhà ở
-NHÀ VƯỜN NGHỈ DƯỠNG CÁCH SÂN BAY 9 KM-,2,Huyện Cần Giờ,200,80,2495,nhà ở
"Nhà xây mới 100%, 4x16, hẻm xe hơi đến cửa",4,Quận Tân Phú,"8,3 ",130,64,nhà ở
nhà xây. 1 lầu gần chợ đầu mối hoa môn giá rẽ,3,Huyện Hóc Môn,"1,57 ",20,80,nhà ở
"Nhà Xịn Giá Rẻ – Gần Chợ, Gần Trường, Gần Hết Tiền!",2,Huyện Bình Chánh,"0,95",12,80,nhà ở
NHÀ XINH 7  HUỲNH VĂN BÁNH - 54M2 - 5 TẦNG BTCT - NHỈNH 7 ,7,Quận Phú Nhuận,"7,99 ",148,54,nhà ở
NHÀ XINH SÁT MĂT TIỀN - 59m2 - 4 TẦNG - 4  - HÀNG NGON ,4,Quận Phú Nhuận,"9,3 ",158,59,nhà ở
"NHÀ, VP C.TY CHỢ TRẦN THÁI TÔNG, P15, TB 4X21, 4, 6.95 ",5,Quận Tân Bình,"6,95 ",82,85,nhà ở
"NHÀ, VP C.TY Đ.BÀU CÁT, P.14, TÂN BÌNH 4X20, 3, 7.5 ",5,Quận Tân Bình,"7,5 ",94,80,nhà ở
NHÀ✅MỚI K300 HOÀNGHOATHÁM 70m2 mua ở rẻ bèo HXH✅6M,6,Quận Tân Bình,"8,5 ",121,70,nhà ở
NHẬN KÝ GỬI MUA BÁN - CHO THUÊ CĂN HỘ URBAN GREEN - HỖ TRỢ TỪ A ĐẾN Z,2,Thành Phố Thủ Đức,"4,04 ",51,80,chung cư / căn hộ
"Nhỉnh 2  - Giáp Q5, Tùng Thiện Vương Quận 8, 26M2, 2-2WC, ko QH",2,Quận Tám,"2,8 ",108,26,nhà ở
Nhỉnh 2  nhà Q10 - 3 tầng - nhà mới cứng dọn vào ở liền,2,Quận Mười,"2,799",140,20,nhà ở
NHỈNH 2 . 3 Tầng. 3 .2WC. SHR. Trần Xuân Soạn. P. Tân Hưng Q7.,3,Quận Bảy,2,71,28,nhà ở
"Nhỉnh 3 , nhà 32m2, Khu bàn cờ víp Tây Thạnh, Tân Phú, 2 tầng, HXH",2,Quận Tân Phú,"3,8 ",119,32,nhà ở
"Nhỉnh 5  - Nhà Mới Đẹp, Đoàn Văn Bơ Quận 4, 3-3WC, Mới ở ngay",3,Quận Tư,"5,5 ",102,54,nhà ở
NHỈNH 6TY CÓ NHÀ 4 TẦNG HẺM XE HƠI PHƯỚC KIỂN NHÀ BÈ,4,Huyện Nhà Bè,"6,29 ",79,80,nhà ở
NHỈNH 7   TRUNG TÂM QUẬN 10 - ĐIỆN BIÊN PHỦ,5,Quận Mười,"7,5 ",147,51,nhà ở
"Nợ tiền cần bán căn nhà cấp 4 ở Tân Thông Hội, dt 173m2 750 Triệu, SHR",2,Huyện Củ Chi,"7,5 ",750,10,nhà ở
NƠ TRANG LONG - BÌNH THẠNH - 52M2 - NỞ HẬU - 3 TẦNG - 4 - CHỈ 7.x ,4,Quận Bình Thạnh,7,136,51,nhà ở
 Sunrise City North cần bán,1,Quận Bảy,"1,7 ",59,29,chung cư / căn hộ
ÔNG TRÙM GIỮ TIỀN - ĐẺ TÀI SẢN - ĐỀU ĐẶN 4 /NĂM - 7 TẦNG CHỈ 5X ,10,Quận Bình Thạnh,"52,9 ",176,300,nhà ở
Ôtô 16chỗ quay đầu.. Đúc 3tầng.. 4.. Hẻm 5m.. PVChiêu. P9.. Gò Vấp,4,Quận Gò Vấp,"6,48 ",120,54,nhà ở
s the Everich infinity DT 522 m2 5 view Q1 33  TL,5,Quận Năm,33,63,522,chung cư / căn hộ
"PHẠM PHÚ THỨ QUẬN 6 DT 62M2 4 TẦNG SÂN THƯỢNG HẺM 5M, GIÁ 6,2  TL",4,Quận Sáu,"6,199",100,62,nhà ở
"Phan xích Long. F3. Phú Nhuận. DT: 7X21M. NỞ HẬU 8,5m. 4 tầng.Giá 23ty",10,Quận Phú Nhuận,23,153,150,nhà ở
PHỐ TÂY BÙI VIỆN NGAY CHỢ BẾN THÀNH  - 35M²*XÂY 2 TẦNG VỚI 2 NHÀ ĐẸP,2,Quận Nhất,"4,699",134,35,nhà ở
"Phú Nhuận giáp Q3, 84m2, 4,1m x 20m, Hẻm Kinh Doanh, Nhà Cũ xây mới",4,Quận Phú Nhuận,"8,9 ",106,84,nhà ở
Phú nhuận phan xích long CHDV dòng tiền 648tr năm 47m 4 tâng 9.8.7ty,9,Quận Phú Nhuận,"8,7 ",185,47,nhà ở
"Phú Nhuận, 86m2, Ngang 5M, 4 Tầng BTCT, 6, 7WC, Cách Mặt tiền 30M",6,Quận Phú Nhuận,"9,79 ",114,86,nhà ở
"Phú Thuận Q7, căn góc 2 mặt thoáng, 70m2, 4 tầng, 8, xe hơi đậu cửa.",8,Quận Bảy,"6,2 ",89,70,nhà ở
Phúc Yên 2 - 3  2 Wc - 106m2 - 3  350,3,Quận Tân Bình,"3,35 ",32,106,chung cư / căn hộ
"Phường 7 Khu Phan Xích Long, 82m2, Chỉ 12 , 5 Tầng Kiên Cố, 9, 7WC",9,Quận Phú Nhuận,12,146,82,nhà ở
Phường Bình Thọ - Trung Tâm Ngay Ga Metro Bến Thành. Khu Bàn Cờ VIP,2,Thành Phố Thủ Đức,"10,3 ",108,95,nhà ở
Phường Bình Thọ - Trung Tâm Ngay Ga Metro Bến Thành. Khu Bàn Cờ VIP,2,Thành Phố Thủ Đức,"10,3 ",108,95,nhà ở
"Picity 1 giá 1,740; 2 giá 2,040; 3 giá 2,750 tỉ/căn",1,Quận Mười Hai,"1,74 ",35,50,chung cư / căn hộ
"Picity 1-2-3 giá từ 1,750 tỉ/căn, thanh toán 30% dô ở luôn",2,Quận Mười Hai,"2,07 ",35,59,chung cư / căn hộ
"Q4 1 TRỆT 2 LẦU ST, CÁCH 100M TỚI Q1 GIÁ 4  TL",2,Quận Tư,4,154,26,nhà ở
"Q4 68m2 GIÁ 4,2TY THƯƠNG LƯỢNG",3,Quận Tư,"4,2 ",60,70,nhà ở
"Q4 CHÍNH CHỦ BÁN GẤP DT 71M2, 5 GIÁ 5,8TY",5,Quận Tư,"5,8 ",82,71,nhà ở
Q7 ngang 8 dài 6 3 tầng 4 3wc hẻm thông thoáng,4,Quận Bảy,"5,7 ",119,48,nhà ở
Q7. Bán nhà .khu dân cư  long phú thuận,3,Quận Bảy,"9,5 ",119,80,nhà ở
Q7. Bán nhà phố khu dân cư  long phú thuận,4,Quận Bảy,"9,8 ",123,80,nhà ở
"Q8, sát Q5, Q1, vị trí rất đẹp, nhà mới ở ngay 31m2 2t85",1,Quận Tám,"2,85 ",92,31,nhà ở
Quá ngộp Bán nhanh Căn nhà Ở MT Lê MInh NhỰt Củ Chi 680triệu 243m2 SHR,2,Huyện Củ Chi,"0,68","2,8 ",243,nhà ở
"QUÁ Re ~73tr/m2 HXH đường số 20, P5 GV. 4x20m,nở hậu CN 88m2 Giá 6.5",2,Quận Gò Vấp,"6,5 ",74,88,nhà ở
"Quá Tốt HXH 6m Trương Quốc Dung 8x15m, Gần 90m, 5 Lầu, Giá 22.4 ",5,Quận Phú Nhuận,"22,4 ",264,85,nhà ở
QUẬN 1 - SÁT BÙI VIỆN - CHỢ BẾN THÀNH - MT KINH DOANH LÊ THỊ RIÊNG.,5,Quận Nhất,34,548,62,nhà ở
"Quận 11, nhà hẻm 4m đường Phú Thọ thông Minh Phụng, 3/2, nhà mới 4,690",2,Quận Mười Một,"4,69 ",142,33,nhà ở
"Quận 11, nhà ngay thuế, công an quận, xe hơi vào nhà, khu nhà cao tầng",4,Quận Mười Một,"8,3 ",180,46,nhà ở
"Quận 3 Chào 6,7  - DT Khủng 8x8m 3 - Cách Mạng Tháng 8",3,Quận Ba,"6,7 ",105,64,nhà ở
"Quận 3, 44m2, 5 Tầng BTCT, 5, 6WC, Ban Công, Gần Mặt Tiền, Hoàn công",5,Quận Ba,"6,5 ",148,44,nhà ở
"QUẬN 5 GẦN BV CHỈNH HÌNH DT 83M2,KO QH HẺM Ô TÔ 8M GIÁ RẺ - 10 TỎI HƠN",3,Quận Năm,"10,8 ",130,83,nhà ở
QUẬN 7 Chính chủ cần bán nhà MẶT TIỀN đường GÒ Ô MÔI,10,Quận Bảy,25,166,151,nhà ở
"Quận 7, Huỳnh Tấn Phát, 3 tầng, 9x26, HXH, giá nhỉnh 7 tỷ",4,Quận Bảy,"7,4 ",48,153,nhà ở
quận 7: khu vực toàn biệt thự 3 3 wc,3,Quận Bảy,"2,55 ",111,23,nhà ở
"RẺ hơn 1,5T Xưởng 7.1*26 185m Trường Chinh 200m, đường 10m",6,Quận Mười Hai,"10,15 ",55,185,nhà ở
"RẺ NHẤT HÀ ĐÔ CENTROSA, CHỦ BÁN CĂN 2 2WC VIEW THOÁNG GIÁ CHỈ 7,5 ",2,Quận Mười,"7,5 ",86,87,chung cư / căn hộ
RIVA PARK NHÀ MỚI GIÁ TỪ 3.4  2 80M2 VIEW ĐẸP,2,Quận Tư,"3,4 ",43,80,chung cư / căn hộ
"Rút Vốn Bán Gấp Căn Hộ Opal Garden Q.Thủ Đức,Có Sổ Hồng",2,Thành Phố Thủ Đức,"1,645",23,71,chung cư / căn hộ
"S0S - Cc Nguyễn Thiện Thuật Q.3 | 39m | Tầng 1, Sổ Hồng",1,Quận Ba,"1,8 ",46,39,chung cư / căn hộ
"SÁT MT HẬU GIANG, Q6, 80m2, nở hậu, có  trệt, HXH đổ cửa",4,Quận Sáu,"7,9 ",99,80,nhà ở
Shophouse D-vela quận 7,3,Quận Bảy,"5,3 ",41,130,chung cư / căn hộ
"shophouse, 1 trêt, 1 lầu, 100mv, trục chính đường đôi,…",2,Huyện Hóc Môn,"1,9 ",19,100,chung cư / căn hộ
SIÊU HIẾM KHU PHỐ TÂY BÙI VIỆN NHỈNH 2  HỘ KHẨU Q.1 - 3 TẦNG BTCT,2,Quận Nhất,2,125,16,nhà ở
"Siêu Hiếm MT Phan Đăng Lưu Góc Phan Xích Long, 5x30m, 4 Lầu, 39.5 ",4,Quận Phú Nhuận,"39,5 ",282,140,nhà ở
Siêu hiếm nhà Hẻm nhựa xe tải P15 Q10 6m 30m2 chỉ 5ty8,2,Quận Mười,"5,8 ",193,30,nhà ở
"Siêu Hiếm Quận 5 Bán Nhà Đường Đào Tấn, Phường 5, DT: 84,3m2.",5,Quận Năm,"8,9 ",106,84,nhà ở
Siêu phẩm 4tấm đúc đẹp N.Thất C/Cấp gần C/cư-trường TVKý- NTHiền-ĐHBK,4,Quận Tân Bình,"6,85 ",176,39,nhà ở
"Siêu Phẩm 4x20M, 4 Tầng lầu tuyệt đẹp, Đường 12m Khu  Long Quân 7",5,Quận Bảy,"12,45 ",156,80,nhà ở
"SIÊU PHẨM 55M2, LÊ HỒNG PHONG Q10,DÒNG TIỀN TỐT, GIÁ  CHỈ 6,95 ",2,Quận Mười,"6,95 ",126,55,nhà ở
"Siêu phẩm bán giá ngộp 1 trệt 3 lầu, 1ty990, ngay Bình Thới,Quận 11",3,Quận Mười Một,"1,99 ",28,72,nhà ở
"Siêu Phầm Diện Tích 4,52x15. Đúc 3 Tấm , P10. Gò Vấp . Giá 7ty9",4,Quận Gò Vấp,"7,9 ",120,66,nhà ở
SIÊU PHẨM HXH 6M 585 NGUYỄN ĐÌNH CHIỂU Q.3 2 TẦNG NHỈNH 6 ,2,Quận Ba,"6,5 ",217,30,nhà ở
Siêu Phẩm HXH Q1 140tr/m2 4x19 6 Tầng có lỗ lắp thang máy Nhỉnh 11T,6,Quận Nhất,"11,9 ",153,78,nhà ở
SIÊU PHẨM KÈO THƠM QUẬN 4 -,2,Quận Tư,"3,8 ",95,40,nhà ở
SIÊU PHẨM LÊ ĐỨC THỌ - 116M² - NGANG 6.2M NỞ HẬU - 3 TẦNG  - 11.6 ,3,Quận Gò Vấp,"11,6 ",100,116,nhà ở
SIÊU PHẨM NHÀ 1 TRỆT 2 LẦU 1 SÂN THƯỢNG FULL NỘI THẤT QUẬN 4,2,Quận Tư,"4,05 ",154,26,nhà ở
SIÊU PHẨM NHÀ 4 TẦNG 2MT TRƯỚC SAU 51 CAO THẮNG  QUẬN 3 CHƯA TỚI 7 ,5,Quận Ba,7,226,31,nhà ở
Siêu Phẩm Nhà Cống Quỳnh 31m2 HXH Giá 4.7 ,2,Quận Nhất,"4,7 ",152,31,nhà ở
"Siêu phẩm nhà Đường An Bình Phường 7 Quận 5 DT 4,5.x12 Giá 2890",3,Quận Năm,"2,89 ",96,30,nhà ở
Siêu phẩm nhà Đường Trần Phú Phường 4 Quận 5 DT 5.x12 Giá 4550,4,Quận Năm,"4,55 ",152,30,nhà ở
"Siêu Phẩm nhà Hồng Lạc, Phạm Phú Thứ DT 4.1x15 - 61m2 - giá chỉ 7 ",3,Quận Tân Bình,7,115,61,nhà ở
"Siêu Phẩm Nhà Mới MT Tân Định Quận 1, có thang máy bán gấp",6,Quận Nhất,23,338,68,nhà ở
Siêu Phẩm Nhà Phố - Khu VIP Trung Tâm Quận 10 - Giá Hấp Dẫn,2,Quận Mười,"8,4 ",233,36,nhà ở
Siêu phẩm Nhà phố 4m x 18m. Hẻm 7m Full nội thất Đường Trường Chinh,4,Quận Mười Hai,"7,68 ",110,70,nhà ở
Siêu Phẩm Nhà Phố 4x17. Lững 2 Lầu . P8 . Gò Vấp,4,Quận Gò Vấp,"10,68 ",159,67,nhà ở
"SIÊU PHẨM NHÀ PHỐ QUẬN 4 - NỞ HẬU TÀI LỘC - GIÁ CHỈ 3,5 ",3,Quận Tư,"3,5 ",134,26,nhà ở
Siêu phầm nhà xây mới 3 tầng Xô Viết Nghệ Tĩnh. Bình Thạnh. Nhỉnh 3 ,3,Quận Bình Thạnh,"3,69 ",154,24,nhà ở
SIÊU PHẨM PHÚ NHUẬN - KHU VIP CỰC HIẾM NHÀ BÁN - NGANG 7m NỞ HẬU 7.8m,7,Quận Phú Nhuận,"22,8 ",268,85,nhà ở
"SIÊU PHẨM VƯỜN LÀI, TÂN PHÚ, MẶT TIỀN 30M, NHÀ RỘNG THÊNH THANG",4,Quận Tân Phú,"23,8 ",207,115,nhà ở
Siêu Phẩm xây CHDV ngay Lãnh Binh Thăng 74m2 (5x15)m [CHỈ 70 TRIỆU/M2],10,Quận Mười Một,"5,2 ",70,74,nhà ở
"SIÊU PHẨM! NHÀ MT KHU K300, HẦM 6 TẦNG, MỚI ĐẸP Ở NGAY, CHỈ 12  TL",5,Quận Tân Bình,12,240,50,nhà ở
"SIÊU PHẨM,SIÊU VỊ TRÍ,AN D VƯƠNG-TR B TRỌNG,HXH,5TẦNG,AN NINH,SẠCH SẺ",3,Quận Năm,"9,5 ",288,33,nhà ở
Siêu Rẻ nhà 42m2 6x7m giá cực tốt gần BV 175 Nguyễn Văn Công p3,2,Quận Gò Vấp,"3,65 ",87,42,nhà ở
"SIÊU RẺ! ÔTÔ PHAN ĐĂNG LƯU, QUẬN PHÚ NHUẬN. BTCT 2 TẦNG, 81m2, 7.4 ",3,Quận Phú Nhuận,"7,4 ",91,81,nhà ở
Siêu vị trí MT Ngô Quyền P6 Q10| 208m2- 4 tầng| Giá chỉ 15.5  TL,4,Quận Mười,"15,5 ",298,52,nhà ở
Siêu Vip Ngay Aeon Tạ Quang Bửu-Q.8-149m2 4 tầng 13.5  TL,5,Quận Tám,"13,5 ",91,149,nhà ở
"Sốc sốc nhà 61m2 Hai Bà Trưng, Q3. Gần UBND, cho thuê 30 tr/tháng",3,Quận Ba,"4,59 ",459,10,nhà ở
"Sốc!!! Góc 2MT Nguyễn Trãi Q5, sẵn 5 tầng Dt 6x16m giá chỉ 27  TL",4,Quận Năm,27,281,96,nhà ở
"STOWN TL: 2 2,75 ---3 3,35",2,Quận Mười Hai,"2,75 ",42,66,chung cư / căn hộ
Sunrise Riverside - Căn gốc 2 mặt tiền 3 phòng ngủ full nội thất,3,Huyện Nhà Bè,6,53,113,chung cư / căn hộ
"Tân Bình, nhà Nguyễn Thị Nhỏ, P9, giáp q11, 4 tầng, dọn liền đón tết",4,Quận Tân Bình,"5,9 ",145,41,nhà ở
