Tiêu đề,Số phòng ,Vị trí,Giá ,Giá / Diện tích,Diện tích,Loại hình
"R.ẻ nhất Phụ Châu, 35m2, Oto đỗ, Gần trường TDTT, 3.5Km BX Yên Nghĩa",3,Huyện Chương Mỹ,"2,25 ",64,35,nhà ở
RA MẮT NGAY CĂN NHÀ CỰC PHẨM GIÁ SIÊU HỜI TẠO RA DÒNG TIỀN GẦN Ô TÔ,2,Quận Hà Đông ,"1,2 ",24,50,nhà ở
"Rẻ Bất ngờ chỉ 193 có ngay nhà 3tầng, ngay đường ô tô tránh.",3,Huyện Thanh Oai,"1,93 ",55,35,nhà ở
"Rẻ giật mình! Giải Phóng, gần phố, ngõ thông, ô tô qua nhà, chủ xây c",3,Quận Hoàng Mai,"6,85 ",125,55,nhà ở
RẺ KHU VỰC – HOÀNG VĂN THÁI 52M –PHÂN LÔ QUÂN ĐỘI – NGÕ ĐỈNH,4,Quận Thanh Xuân,"7,28 ",140,52,nhà ở
Rẻ Nhất Đại Thành - DT48m*3T Chỉ 10 Vào TT Hà ,3,Huyện Quốc Oai,"2,68 ",56,48,nhà ở
Rẻ Nhất Đại Thành - Nhà Xây Mới - oto Đỗ Cửa Cực Hiếm,3,Huyện Quốc Oai,"2,98 ",71,42,nhà ở
Rẻ nhất khu vực bán nhac ngõ 169 hoàng mai,3,Quận Hoàng Mai,"4,79 ",123,39,nhà ở
RẺ NHẤT NGỌC THUỴ 30m2 KO CÓ CĂN THỨ 2,3,Quận Long Biên,"5,15 ",172,30,nhà ở
"RẺ NHẤT PHÂN KHÚC CHỈ 5,8 có ngay 47Mx3T ở ngay thuận tiện di chuyên",4,Quận Nam Từ Liêm,"5,8 ",123,47,nhà ở
"Rẻ nhất Phụng Châu. Nhà Mới Sáng Đẹp-Tết Ấm Áp, An Khang Chờ Bạn Về",3,Huyện Chương Mỹ,"2,26 ",75,30,nhà ở
Rẻ nhất Thanh Oai 2  243tr đã có thể sở hữu căn 33m2 ô tô đỗ cửa,3,Huyện Thanh Oai,"2,243",68,33,nhà ở
"Sẵn kho,xưởng sản xuất tại chợ vải NINH HIỆP",2,Huyện Gia Lâm,"5,85 ",69,85,nhà ở
Sang nhượng nhà 6T thang máy chỉ hơn 8 đối diện TTTM Aeon Long Biên,3,Quận Long Biên,"8,8 ",220,40,nhà ở
Sang nhượng nhà 6tầng thang máy nhập khẩu gần TTTM Aeon Long Biên,3,Quận Long Biên,"7,35 ",230,32,nhà ở
sát Hà  2.2  sở hữu nhà 3 TẦNG 40M2 CẠNH CHỢ CAO VIÊN-THANH OAI,3,Huyện Thanh Oai,"2,2 ",55,40,nhà ở
Sau khu D gleximco-Nhà xây mới - ô tô đỗ cách 10m-100m ra Lê Trọng Tấn,4,Huyện Hoài Đức,"4,1 ",128,32,nhà ở
"shophouse chương mỹ, hà nội. S45m2, 3-4, đường rộng oto đỗ cửa",3,Huyện Chương Mỹ,"4,3 ",96,45,nhà ở
"Shophouse Sông Hồng 84m2, nhà thô 5 tầng, đường 12m, vị trí siêu ",5,Huyện Gia Lâm,"18,3 ",218,84,nhà ở
"Shophouse Sông Hồng gần huyện ủy Gia Lâm 16,3 ",6,Huyện Gia Lâm,"16,3 ",187,87,nhà ở
"SIÊU ĐẸP !Thiết kế nhà 5 Tầng ,có gara Ô TÔ ,đường thông, gần ubnd xã",3,Huyện Chương Mỹ,"3,2 ",84,38,nhà ở
Siêu đẹp ở ngay Minh Khai. 42m2-4. Mặt tiền 4m- 30m ra OTO tránh.,4,Quận Hai Bà Trưng,"5,8 ",138,42,nhà ở
"Siêu hiếm - CCMN Đê La Thành, Đống Đa 50m2, 2 ngủ, 1 WC",2,Quận Đống Đa,"1,99 ",40,50,chung cư / căn hộ
"Siêu hiếm - CCMN Đê La Thành, Đống Đa 50m2, 2 ngủ, 1 WC",2,Quận Hà Đông ,"1,99 ",40,50,chung cư / căn hộ
SIÊU HIẾM - MẶT PHỐ TRUNG TÂM QUẬN ĐỐNG ĐA. GIÁ 24.5,4,Quận Đống Đa,"24,5 ",462,53,nhà ở
Siêu Hiếm *** Phố Lê Thánh Tông 46M X 6 Tầng,4,Quận Hoàn Kiếm,"13,4 ",291,46,nhà ở
"Siêu Hiếm 1 Căn Mặt Đường Kinh Doanh , Oto Tránh Tại Đại Thành",4,Huyện Hoài Đức,"3,5 ",84,42,nhà ở
"Siêu hiếm ngọc hồi thanh trì 36mx5T,mt3.5m,sổ nở hậu",3,Huyện Thanh Trì,"5,38 ",149,36,nhà ở
"SIÊU HIẾM NHÀ THUẬN TỐN, GIA LÂM 51M2 2 TẦNG GIÁ 3,7 ",2,Huyện Gia Lâm,"3,7 ",73,51,nhà ở
SIÊU HIẾM SIÊU PHỐ CỔ HÀNG BÀI HOÀN KIỂM CHỈ NHỈNH 12  60M X3 TẦNG.,3,Quận Hoàn Kiếm,"12,5 ",417,30,nhà ở
"Siêu hiếm! Bán Nhà Trường Chinh - Ở ngay. DT: 30m, MT: 3.3m",3,Quận Đống Đa,"5,5 ",183,30,nhà ở
"Siêu hiếm, căn hộ chung cư Vinhomes Smart City tầng đẹp, 46m2, 3  15",1,Quận Nam Từ Liêm,"3,16 ",69,46,chung cư / căn hộ
"Siêu hiếm, CCMN Thịnh Quang, Đống Đa Tầng đẹp 45m2, 2 ngủ, thang máy",2,Quận Đống Đa,"1,58 ",35,45,chung cư / căn hộ
"Siêu hiếm, CCMN Thịnh Quang, Đống Đa Tầng đẹp 45m2, 2 ngủ, thang máy",2,Quận Hà Đông ,"1,58 ",35,45,chung cư / căn hộ
"Siêu Hiếm, Hoàng Quốc Việt, 65m2, MT 6m, Ô Tô, Kinh Doanh - 19.8 .",4,Quận Cầu Giấy,"19,8 ",305,65,nhà ở
"Siêu Hiếm, nhà phố lạc Long Quân Tây Hồ 20m xây 3 tầng giá 3,4 ",2,Quận Tây Hồ,"3,4 ",170,20,nhà ở
"SIÊU HIẾM_Mặt phố Hàng Chiếu, Hoàn Kiếm_vỉa hè_KD đỉnh cao_116m_70 ",8,Quận Hoàn Kiếm,70,603,116,nhà ở
"Siêu hót nhà 7 tầng, dt 86m2, phố Lạc Trung - Yên Lạc, mặt tiền hơn 6m",6,Quận Hai Bà Trưng,"26,4 ",307,86,nhà ở
"SIÊU KHỦNG : Bán nhà Lạc Trung , 42m2 , chỉ 6,3  , ngõ thẳng 3 gác",3,Quận Hai Bà Trưng,"6,3 ",150,42,nhà ở
SIÊU MẶT TIỀN RỘNG 9 MÉT 🌹 BÁN NHÀ MẶT TIỀN PHỐ HÀNG MẮM GẦN HÀNG BẠC,5,Quận Hoàn Kiếm,129,921,140,nhà ở
"Siêu Ngon , Chính Kinh - Dân xây Mới Đẹp Giá đầu tư 50m*5T chỉ 8 đồng",4,Quận Thanh Xuân,"8,1 ",162,50,nhà ở
"SIÊU PHẨM  : Bán nhà Đại la , 44m2 , 6,6  , nhà 2 thoáng , gần ô tô",3,Quận Hai Bà Trưng,"6,6 ",150,44,nhà ở
SIÊU PHẨM – HIẾM – TƯƠNG LAI RA MẶT PHỐ – NGÕ NÔNG – NHÀ BẠCH MAI,3,Quận Hai Bà Trưng,"5,29 ",176,30,nhà ở
"Siêu Phẩm  nhà Đại Thành xây 3 Tầng - DT 45m Giá chỉ 2,85  .",3,Huyện Quốc Oai,"2,85 ",63,45,nhà ở
SIÊU PHẨM  PHẠM VĂN ĐỒNG-BẮC TỪ LIÊM- 6 TẦNG THANG MÁY- NỘI THẤT ĐẸP,6,Quận Bắc Từ Liêm,"7,4 ",206,36,nhà ở
Siêu Phẩm 34m Hơn 8 Tại Định Công Hoàng Mai Ô  Tô Tránh Vào Nhà,3,Quận Hoàng Mai,"8,95 ",263,34,nhà ở
"Siêu Phẩm 40m 4 Ngủ Tại Vũ Tông Phan, Thanh Xuân Vừa Hạ Chào 200tr",4,Quận Thanh Xuân,"7,25 ",213,34,nhà ở
SIÊU PHẨM BÁN GẤP NHÀ ĐẸP MỸ ĐÌNH 40m2 - VÀI BƯỚC RA PHỐ-MUA VỀ Ở NGAY,3,Quận Nam Từ Liêm,"8,68 ",217,40,nhà ở
"Siêu Phẩm Căn Hộ 22WC GS1 View Hồ Bơi Đẳng Cấp – Giá Chỉ 3,75 ",2,Quận Nam Từ Liêm,"3,75 ",68,55,chung cư / căn hộ
"SIÊU PHẨM CHỈ 4,5TYCÓ NGAYNHÀ 5 TẦNG ÔTÔ ĐỖ CỬA SÁT ĐÔ THỊ ĐÔ NGHĨA",5,Huyện Hoài Đức,"4,5 ",118,38,nhà ở
SIÊU PHẨM CHUNG CƯ GIÁ RẺ 90M GIÁ CHỈ 465,3,Quận Bắc Từ Liêm,"4,65 ",52,90,chung cư / căn hộ
SIÊU PHẨM ĐỘI CẤN-BA ĐÌNH-NGÕ NÔNG RỘNG-NHÀ ĐẸP MỚI-NHỈNH 8-SỔ VUONG,4,Quận Ba Đình,"8,8 ",220,40,nhà ở
SIÊU PHẨM ĐỐNG ĐA ĐẸP DT 35M 4 TẦNG GIÁ NHỈNH 5 - FULL NỘI THẤT,4,Quận Đống Đa,5,143,35,nhà ở
Siêu Phẩm Dòng Tiền 840tr/năm 17 phòng Tại Minh Khai Bắc Từ Liêm,10,Quận Bắc Từ Liêm,12,240,50,chung cư / căn hộ
Siêu Phẩm đường Nguyễn Văn Linh Long Biên 7 tầng Kinh doanh Dòng tiền,4,Quận Long Biên,"17,2 ",215,80,nhà ở
"Siêu phẩm Hoàn Kiếm, lô góc kinh doanh , phố phúc tân, Hà Nội",2,Quận Hoàn Kiếm,"4,45 ",89,50,nhà ở
"SIÊU PHẨM HOÀNG HOA THÁM- GẦN Ô TÔ- 50M2*4T,MT 4.8M GIÁ 7.8 -DÂN XÂY",4,Quận Ba Đình,"7,8 ",156,50,nhà ở
SIÊU PHẨM LẠC LONG QUÂN -CẦU GIẤY 20M 3 TẦNG GIÁ 3.45 - GẦN PHỐ,2,Quận Cầu Giấy,"3,45 ",173,20,nhà ở
SIÊU PHẨM MAI DỊCH - 2 MẶT NGÕ ĐỀU VỈA HÈ RẤT RỘNG Ô TÔ TRÁNH,6,Quận Cầu Giấy,"20,2 ",367,55,nhà ở
SIÊU PHẨM MINH KHAI – CHỦ CẦN BÁN GẤP – GẦN Ô TÔ – TIỆN ÍCH BẠT NGÀN,3,Quận Hai Bà Trưng,"5,8 ",138,42,nhà ở
"SIÊU PHẨM MỚI XÂY -NGUYÊN ZIN -5 TẦNG -7 NGỦ - THANG MÁY - GIÁ 9,3 ",6,Quận Hoàng Mai,"9,3 ",238,39,nhà ở
"Siêu phẩm Mỹ Đình cùng phân khúc, diện tích 48m2, mặt tiền 4m. Oto",4,Quận Nam Từ Liêm,"6,5 ",135,48,nhà ở
SIÊU PHẨM NGUYỄN TRÃI - MẶT NGÕ THÔNG - THANG MÁY- SÁT MẶT PHỐ-43M*6T,6,Quận Thanh Xuân,"10,5 ",244,43,nhà ở
SIÊU PHẨM NHÀ ĐẸP MỚI KÍNH KOONG - Ô TÔ ĐỖ CỬA - LÔ GÓC - 3 THOÁNG,4,Quận Hà Đông ,"3,75 ",74,51,nhà ở
"SIÊU PHẨM NHÀ MẶT PHỐ Đội CẤN, DT 37 m",3,Quận Ba Đình,20,541,37,nhà ở
"SIÊU PHẨM NHÀ NGUYỄN TRI PHƯƠNG -DT40x4tầng  giá 11,5 ",4,Quận Ba Đình,"11,5 ",288,40,nhà ở
"Siêu Phẩm Nhân Mỹ, Mỹ Đình, Oto tránh, gần phố, diện tích 48m2, mặt",4,Quận Nam Từ Liêm,"6,5 ",135,48,nhà ở
"SIÊU PHẨM PHÂN LÔ TRẦN QUỐC HOÀN CẦU GIẤY 66M*4T, NGÕ ÔTÔ, KINH DOANH",4,Quận Cầu Giấy,"15,9 ",241,66,nhà ở
"SIÊU PHẨM PHÂN LÔ TRẦN QUỐC HOÀN CẦU GIẤY 66M*4T, NGÕ ÔTÔ, KINH DOANH",4,Quận Cầu Giấy,"15,9 ",241,66,nhà ở
"Siêu phẩm Phú Diễn, thang máy 7 tầng, thoáng 3 mặt, ô tô đỗ cửa",8,Quận Bắc Từ Liêm,"15,8 ",229,69,nhà ở
SIÊU PHẨM TÂY HỒ -SÁT PHỐ - Ô TÔ - KINH DOANH - NHÀ MỚI Ở NGAY,3,Quận Tây Hồ,"7,6 ",217,35,nhà ở
SIÊU PHẨM THANH XUÂN - CẦN BÁN,4,Quận Thanh Xuân,"7,95 ",204,39,nhà ở
SIÊU PHẨM THANH XUÂN - HOÀNG VĂN THÁI CẦN BÁN NHÀ,5,Quận Thanh Xuân,"7,45 ",219,34,nhà ở
SIÊU PHẨM THANH XUÂN - KHƯƠNG HẠ - 20M Ô TÔ TRÁNH TẶNG NỘI THẤT,3,Quận Thanh Xuân,"6,8 ",170,40,nhà ở
"Siêu phẩm Trương Định,  lệ vàng, ngõ rộng thông bagac, mt KD, 39mx4T",4,Quận Hai Bà Trưng,"7,15 ",183,39,nhà ở
SIÊU PHẨM- TT BA ĐÌNH- MẶT NGÕ KD- NHÀ MỚI_40Mx5T-MT 3.6M- GIÁ NHỈNH 8,4,Quận Ba Đình,8,200,40,nhà ở
SIÊU PHẨM XUÂN ĐỈNH - NHÀ ĐẸP GẦN PHỐ - Ô TÔ - THANG MÁY - 35M2 - 6 ,4,Quận Bắc Từ Liêm,6,171,35,nhà ở
"Siêu phẩm! Đội Cấn, ngõ 3 gác tránh,100m ra phố, thông tứ phía,38m2*5T",3,Quận Ba Đình,"6,55 ",172,38,nhà ở
"SIÊU PHẨM, BÁN NHÀ KIM GIANG,40M2 x 7 TẦNG, THANG MÁY, GIÁ 9.2 ",5,Quận Hoàng Mai,"9,2 ",230,40,nhà ở
Siêu Rẻ - Siêu Đẹp - Nhà Xây Mới OTO Đỗ Cửa Nhà,3,Huyện Thanh Oai,"2,15 ",60,36,nhà ở
"Siêu rẻ Bán nhà Phố Nguyễn Văn Cừ, Long Biên 46m2 chỉ 7.55 ",4,Quận Long Biên,"7,55 ",164,46,nhà ở
SIÊU RẺ!!! BÁN NHÀ 4 TẦNG 2.27  GẦN ĐH TD-TT,3,Huyện Chương Mỹ,"2,28 ",65,35,nhà ở
SIÊU SIÊU PHẨM PHẠM TUẤN TÀI - PHÂN LÔ Ô TÔ TRÁNH - KHU VÍP Ở SƯỚNG,5,Quận Cầu Giấy,"24,5 ",371,66,nhà ở
SIÊU SIÊU PHẨM PHẠM TUẤN TÀI - PHÂN LÔ Ô TÔ TRÁNH - KHU VÍP Ở SƯỚNG,5,Quận Cầu Giấy,"24,5 ",371,66,nhà ở
SIÊU SIÊU RẺ NHÀ KIM GIANG - HOÀNG MAI 40M2 5T 2 THOÁNG CHỈ 6.5 ,3,Quận Hoàng Mai,"6,5 ",163,40,nhà ở
"Siêu Thoáng-Chỉ 2,75 4Tx32m-Sát Trường Sư Phạm Thể Thao-Xe Bus Qua",4,Huyện Chương Mỹ,"2,75 ",79,35,nhà ở
SIÊU VỊ TRÍ NGÃ TƯ LÁNG HẠ GIẢNG VÕ MẶT TIỀN RỘNG 9 MÉT 35  ĐẸP NHẤT,5,Quận Ba Đình,35,636,55,nhà ở
"Siêu vip - căn hộ chung cư  Huỳnh Thúc Kháng 137m2, 3 ngủ, 3 BC đẹp",3,Quận Đống Đa,"15,5 ",113,137,chung cư / căn hộ
"Siêu vip - căn hộ chung cư  Huỳnh Thúc Kháng 137m2, 3 ngủ, 3 BC đẹp",3,Quận Hà Đông ,"15,5 ",113,137,chung cư / căn hộ
"Sổ Đỏ Cất Két , Chính Chủ Sang Tên ( 39m2*3T ) ngay cuối Đồng Mai",3,Huyện Thanh Oai,"1,98 ",51,39,nhà ở
"Sở hữu nhà 4 tầng x 45m,ôtô đỗ.sổ đỏ riêng,nội thất đầy đủ,Giá 2,9 ",3,Huyện Quốc Oai,"2,68 ",60,45,nhà ở
"SỐC, 42M2 CHỈ 5.8 , HK MINH KHAI 4T X 3.5M",3,Quận Hai Bà Trưng,"5,8 ",138,42,nhà ở
"T.Thể Hộ Khẩu Ba Đình, Kim Mã Nguyễn Chí Thanh, Liễu Giai, 50m2, 2 Ngủ",2,Quận Ba Đình,"2,81 ",122,23,nhà ở
"Tầm 4  có ngay siêu phẩm cách ô tô 15m phố Hoàng Mai. 37m, 5T",3,Quận Hoàng Mai,"4,1 ",111,37,nhà ở
"Tân mai - Hoàng Mai 10m , 4 tầng , 1,16 ",2,Quận Hoàng Mai,"1,16 ",116,10,nhà ở
tân mai ngõ rộng ô tô đỗ,6,Quận Hoàng Mai,"8,75 ",182,48,nhà ở
"Tập Thể Cầu Giấy 80M,Tầng 2,3 Ngủ,Nội Thất Xịn,Oto,20M Ra Phố,Tiện Ích",3,Quận Cầu  Giấy,"3,6 ",45,80,chung cư / căn hộ
"Tập Thể Nghĩa Tân 50M,Căn Góc,oto,10m Ra Phố,Thoáng Sáng,Full Tiện Ích",2,Quận Cầu  Giấy,"2,4 ",48,50,chung cư / căn hộ
"Tập thể Nhà Khách Quốc hội 27A Trần Hưng Đạo, Hoàn Kiếm.",1,Quận Hoàn Kiếm,"3,3 ",92,36,chung cư / căn hộ
"Tập thể Nhà Khách Quốc hội 27A Trần Hưng Đạo, Hoàn Kiếm.",1,Quận Hoàng Mai,"3,3 ",92,36,chung cư / căn hộ
TẬP THỂ PHÂN LÔ ĐẦM TRẤU! 68M2- 2 NGỦ- TẦNG 3- THOÁNG ĐẸP- NỘI THẤT- Ở,2,Quận Hai Bà Trưng,"3,4 ",50,68,chung cư / căn hộ
"Tập thể phố Huế, 50, mặt tiền 6m, giá 3,7 .10m ra phố lớn sầm uất.",2,Quận Hoàn Kiếm,"3,7 ",74,50,nhà ở
Tập Thể Phố Vọng HÀ giá Nhỉnh 3 Tỉ,2,Quận Hoàn Kiếm,3,88,34,chung cư / căn hộ
Tập Thể Phố Vọng HÀ giá Nhỉnh 3 Tỉ,2,Quận Hoàng Mai,3,88,34,chung cư / căn hộ
"Tập thể tầng 1 phố Hàng Than, ngõ rộng 15m ra phố, sổ đỏ chính chủ",2,Quận Ba Đình,"4,3 ",102,42,nhà ở
TẬP THỂ THƯƠNG ĐÌNH! 100M2- TẦNG 1- 2 MẶT NGÕ- VỪA Ở VỪA KINH DOANH!!,2,Quận Thanh Xuân,4,40,100,chung cư / căn hộ
TẬP THỂ VIỆN 354 65M2 2 NGỦ ĐẦY ĐỦ CÔNG NĂNG,2,Quận Ba Đình,"3,55 ",55,65,chung cư / căn hộ
Tập thể Vĩnh Phúc Ba Đình - Sổ đỏ siêu rộng - Lô góc 3 mặt thoáng,2,Quận Ba Đình,"4,65 ",49,95,chung cư / căn hộ
"TÂY MỖ_ TỪ LIÊM_DÂN XÂY, 61M2X5T, SÁT Ô TÔ TRÁNH, NHỈNH 6 ",5,Quận Nam Từ Liêm,"6,4 ",105,61,nhà ở
"TAY SƠN QUẬN ĐỐNG ĐA, 52x5T xMt  3,8mÔTÔ ĐỖ CỬA NGÕ THÔNG KD  SƯỚNG",4,Quận Đống Đa,"17,5 ",337,52,nhà ở
THÁCH THỨC GIÁ THỊ TRƯỜNG- ĐỐNG ĐA- VỊ TRÍ ĐẮC ĐỊA- NHÀ ĐẸP,4,Quận Đống Đa,5,167,30,nhà ở
"THÁI HÀ KHU PHÂN LÔ, NGÕ OTO 💰",3,Quận Đống Đa,"4,39 ",231,19,nhà ở
"THÁI HÀ NGÕ 3-NGÕ Ô TÔ-PHỐ VIP-LÔ GÓC-DT: 25m2-Giá:5,7-NỘI THẤT ĐẸP",3,Quận Đống Đa,"5,7 ",228,25,nhà ở
THÀNH CÔNG - 27m sổ vuông 4 tầng mới - Ở SƯỚNG,3,Quận Ba Đình,"4,8 ",171,28,nhà ở
"THANH HÀ, HOÀN KIẾM, 30M2, 5 TẦNG, 4 NGỦ, Ô TÔ KINH DOANH, NHỈNH 5.5TY",4,Quận Hoàn Kiếm,"5,5 ",183,30,nhà ở
THANH XUÂN - LÊ TRỌNG TẤN - Ô TÔ - CẦN BÁN,5,Quận Thanh Xuân,"10,9 ",285,38,nhà ở
"THANH XUÂN, 42M, 4 TẦNG, MT 4M, 11 , 3 Ô TÔ TRÁNH, SÁT HỒ, CÂY XANH.",3,Quận Thanh Xuân,11,262,42,nhà ở
"Thật không hề ảo! Đội Cấn ngõ ô tô, 50m ra phố, thông tứ tung, 40m2*4T",3,Quận Ba Đình,"6,5 ",163,40,nhà ở
"Thật! Thái Thịnh, 30m ra ô tô, mặt ngõ thông, kinh doanh, sân xe, 44m2",5,Quận Đống Đa,"7,3 ",166,44,nhà ở
Thuỵ Khuê 25/32 5 5 7.68 Hồ  LÔ GÓC - NGÕ THÔNG KINH DOANH - Ô,4,Quận Tây Hồ,"7,68 ",303,25,nhà ở
Tìm Nhà Ở Đâu Rẻ Hơn-Nhà 4Tầng Ôtô Đỗ Gần-Xe Bus Đi Qua-5Phút Ra QL6,4,Huyện Chương Mỹ,"2,42 ",76,32,nhà ở
TIN ĐƯỢC KHÔNG TT BA DÌNH CÒN SÓT NHÀ DT.51m2 - MẶT NGÕ SÁT PHỐ GẦN Ô,4,Quận Ba Đình,"9,8 ",192,51,nhà ở
"Tin Hot! Nhà Quang Tiến, 2 thoáng, gần Ô tô, Nhà mới đẹp, 70m*5T",6,Quận Nam Từ Liêm,6,86,70,nhà ở
"Tin thật, bán CCMN KD cho thuê 14pkk 70tr/th 62m2 8T MT 8.1m giá 10",10,Quận Nam Từ Liêm,10,161,62,nhà ở
TOÀ BUILDING LÔ GÓC MẶT PHỐ BỜ KÊNH - KINH DOANH SẦM UẤT - ĐƯỜNG 20M,7,Huyện Đông Anh,18,225,80,nhà ở
Toà Căn Hộ Cao Cấp tại Phạm Văn Đồng,10,Quận Bắc Từ Liêm,"15,7 ",280,56,nhà ở
tòa căn hộ chung cư mini 9 phòng khép kín full nội thất gần phố ngõ 3,9,Quận Hà Đông ,"9,3 ",186,50,nhà ở
TÒA CCMN 6 TẦNG THANG MÁY PHỐKIM NGƯU - 20 PHÒNG FULL NỘI THẤT,10,Quận Hai Bà Trưng,"17,6 ",210,84,chung cư / căn hộ
"Tòa CCMN Kim Ngưu 60m2 MT 6m, 12 phòng full đồ, doanh thu 70tr/tháng",10,Quận Hai Bà Trưng,"13,2 ",220,60,chung cư / căn hộ
"Toà CCMN Nguyễn An Ninh 60m2* 7Tầng 18 PKK, PCCC+GPXD , Nội Thất 5 Sao",10,Quận Cầu  Giấy,11,183,60,chung cư / căn hộ
TOÀ CCMN THÁI HÀ ĐỐNG ĐA - Ô TÔ ĐỖ CỬA - 10M RA PHỐ - LÔ GÓC - 13P,10,Quận Đống Đa,"17,9 ",289,62,nhà ở
"Toà Chdv Cổ Nhuế, 60m*6t 10pkk, thang máy, đủ pccc, gpxd, dt 50tr/th",10,Quận Bắc Từ Liêm,"9,9 ",165,60,chung cư / căn hộ
Toà CHDV tại Quan Nhân,10,Quận Thanh Xuân,"16,8 ",227,74,nhà ở
TOÀ NHÀ 2 THANG MÁY - THOÁNG 2 MẶT TRƯỚC SAU GIỮA LÒNG HOÀN KIẾM MẶT T,4,Quận Hoàn Kiếm,"26,5 ",294,90,nhà ở
"TOÀ NHÀ CCMN phố Hào , 82m2*8T, PCCC + thoát hiểm, 16PKK, dt 1,2 ",10,Quận Đống Đa,"14,2 ",173,82,nhà ở
"Toà nhà mặt phố Lò Đúc, dt 230m2, mt 37m, lô góc, 8 tầng",5,Quận Hai Bà Trưng,125,543,230,nhà ở
"TOÀ NO 04 CHUNG CƯ ECOHOME3, VIEW ĐƯỜNG CẦU SẮT THĂNG LONG",2,Quận Bắc Từ Liêm,"3,59 ",48,75,chung cư / căn hộ
"TOÀ VP ĐẲNG CẤP PHỐ HUY DU, OTO TRÁNH VỈA HÈ, DT 110M2, 8 TẦNG, MT6M,",8,Quận Nam Từ Liêm,30,273,110,nhà ở
Tôi bán nhà MẶT PHỐ HÀNG BÔNG- TỐNG DUY TÂN lô góc 13m2 Tầng1 hơn 4 ,1,Quận Hoàn Kiếm,4,308,13,nhà ở
Tôi bán nhà MẶT PHỐ TỐNG DUY TÂN đang cho thuê 15tr/tháng lô góc,1,Quận Hoàn Kiếm,"4,55 ",325,14,nhà ở
"Tôi cần bán chung cư tòa A Nguyễn Cơ Thạch, Cầu Diễn, 104m2, 3 Ngủ,",3,Quận Nam Từ Liêm,"6,5 ",63,104,chung cư / căn hộ
tôi chính chủ bán 2 căn nhà ngõ 35 Lạc Long Quân. k qua môi giới,3,Quận Cầu Giấy,8,267,30,nhà ở
"Tôi chính chủ cần bán gấp căn hộ 22wc tại coma6 Tây Mỗ,  Từ Liêm",2,Quận Nam Từ Liêm,"3,85 ",43,89,chung cư / căn hộ
TÔNG ĐẢN - VỊ TRÍ VIP MẶT ĐƯỜNG - DÒNG TIỀN ỔN ĐỊNH - SÁT HỒ HOÀN KIẾM,4,Quận Hoàn Kiếm,"5,8 ",232,25,nhà ở
Tổng hợp Quỹ căn chung cư bán FLC Đại Mỗ,2,Quận Nam Từ Liêm,"2,1 ",44,48,chung cư / căn hộ
"Trần Cung 41m2*4T, MT6m, ngõ to rộng, khung cột chắc chắn, 4 ngủ, 6 ",4,Quận Bắc Từ Liêm,6,146,41,nhà ở
"TRẦN CUNG-MẶT NGÕ, Ô TÔ, KINH DOANH, THÔNG THOÁNG, 57M2X5 TẦNG",4,Quận Bắc Từ Liêm,"11,599",203,57,nhà ở
"TRẦN ĐẠI NGHĨA 55M2, NGÕ THÔNG, GIÁ ĐẦU TƯ, PHẢI THẬT NHANH",6,Quận Hai Bà Trưng,"6,68 ",121,55,nhà ở
TRẦN HỮU TƯỚC - ĐỐNG ĐA CẦN BÁN,5,Quận Đống Đa,"10,95 ",249,44,nhà ở
TRẦN THÁI TÔNG 47m2x5T giá nhỉnh 11 -NGÕ THÔNG KINH DOANH-OTO ĐỖ CỬA,6,Quận Cầu Giấy,"11,6 ",247,47,nhà ở
TRINH LƯƠNG HÀ DÔNG_DÂN XÂY_2 THOÁNG_KHU SẦM UẤT_50 4 TẦNG NHỈNH 5,4,Quận Hà Đông ,"5,9 ",118,50,nhà ở
TRỤC CHÍNH 8M KINH DOANH -SẦM UẤT- NHÀ 4 TẦNG KIÊN CỐ- CÁCH QL23B 100M,4,Huyện Đông Anh,7,140,50,nhà ở
"Trung Hòa – Nhân Chính, view phố, lô góc, sổ đỏ",3,Quận Thanh Xuân,"4,965",50,100,chung cư / căn hộ
"Trung Phụng, 20m ra phố, ô tô gần, ba gác đỗ cửa, ngõ thông, 35m2",4,Quận Đống Đa,"5,8 ",166,35,nhà ở
TRUNG TÂM BA ĐÌNH- Ô TÔ ĐỖ CỔNG- PHÂN LÔ CÁN BỘ- MẶT NGÕ THÔNG LÊ HỒNG,4,Quận Ba Đình,"9,2 ",214,43,nhà ở
TRUNG TÂM CẦU GIẤY - DT 55m x 4 T - GIÁ CHỈ HƠN 6  - NHÀ ĐẸP Ở LUÔN,3,Quận Cầu Giấy,"6,85 ",125,55,nhà ở
TRUNG TÂM HAI BÀ - NGÕ THÔNG - TRƯỚC NHÀ Ô TÔ TRÁNH - KINH DOANH,4,Quận Hai Bà Trưng,"12,75 ",196,65,nhà ở
TRUNG TÂM HOÀN KIẾM - HÀNG XÓM NHÀ HÁT LỚN - ĐI BỘ RA HỒ HOÀN KIẾM,4,Quận Hoàn Kiếm,"10,8 ",212,51,nhà ở
"Trung Tâm Lai Xá Kim Chung,Hinode 7 tầng thang máy ,kdoanh, oto tránh.",10,Huyện Hoài Đức,11,157,70,nhà ở
"TSQ MỘ LAO - HÀ  - NHÀ MỚI Ô TÔ ĐỖ CỬA- S=30m2 -5 tầng Chỉ 5,7",4,Quận Hà Đông ,"5,7 ",190,30,nhà ở
